track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0LGYpVb6N4QM3Gf5F4MUuG,Lionheart,Welcome to the West Coast II,LHHC '17,29,191284,True,0.604,0.95,0,-4.186,1,0.0866,0.0015,0.0,0.315,0.473,137.016,4,hardcore
2CqlUexRmKhktCGuZXoS7r,A Wilhelm Scream,Lose Your Delusion,Apocalypse Porn,30,211199,True,0.271,0.963,7,-4.869,0,0.155,0.000545,0.0,0.335,0.379,90.085,4,hardcore
4r5vlYJg34EmyWhHxoKGRN,Bullet Bane,BLLT,Deja Vu,29,186091,False,0.556,0.869,7,-5.046,1,0.0674,0.00113,0.0,0.3,0.668,135.019,4,hardcore
30UkHpzAOHM22GAdae8zYJ,Bayside,Shudder (Bonus Track Version),A Call To Arms,31,182306,False,0.522,0.909,9,-3.059,0,0.0379,0.00649,1.02e-05,0.166,0.508,109.966,4,hardcore
6TsgUbfK0IjOS8eHOs9XYY,Never Surrender,Harder Stylez: We Love The Bass,Loco - Edit,0,213890,True,0.633,0.941,6,-3.172,1,0.0896,0.00363,0.0222,0.393,0.0673,99.938,4,hardcore
1kvyLf1ejreKtPbFeIsezl,Good Riddance,A Comprehensive Guide to Moderne Rebellion,Thinking of Me,30,128906,False,0.3,0.972,5,-6.401,1,0.074,0.00128,6.56e-05,0.0973,0.181,148.138,4,hardcore
2ndStLnul8aVSusgbpitcl,Misfits,Collection 2,Rat Fink,31,112373,False,0.24,0.586,0,-9.809,1,0.0306,2.71e-06,2.95e-05,0.0511,0.158,198.941,4,hardcore
2wcPTdXvkuJ0KKSjka2Ll1,Seringai,Serigala Militia,Berhenti Di 15,31,174613,False,0.481,0.906,9,-4.734,1,0.0791,0.000198,0.0278,0.24,0.514,119.978,4,hardcore
6Tehr8JtJTcBnXwXEDOUpe,menores atos,Animalia,Passional,30,279692,True,0.543,0.912,5,-4.615,0,0.0544,0.000236,0.00114,0.145,0.376,144.964,4,hardcore
50tSj1rWs58Ea4RgdQawac,Fiskales Ad-Hok,Fiskales Ad-Hok,El Cóndor,31,202040,False,0.373,0.789,0,-13.358,1,0.0389,0.000376,1.59e-05,0.247,0.275,100.848,4,hardcore
23h5dBCGwvQrKpRGJhh53p,BBS Paranoicos,Cruces,Cosa de Gusanos,31,226782,False,0.421,0.91,10,-2.936,0,0.049,9.29e-06,0.00846,0.258,0.722,170.005,4,hardcore
2kyM7meSHOPpsZueQf1Tu0,Hot Water Music,A Flight and a Crash,Jack Of All Trades,31,162400,False,0.349,0.902,4,-5.073,1,0.0593,0.0103,4.74e-05,0.155,0.646,170.775,4,hardcore
5yNn7FM82L2iaTQY0qkCF0,Neophyte,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Strictly Underground,0,135529,False,0.663,0.992,0,-1.214,0,0.149,0.176,0.0,0.239,0.546,169.929,4,hardcore
5Ihd5zyczNs59mMc9S66mR,Seringai,Taring,Taring,31,222586,False,0.566,0.911,0,-4.116,1,0.0681,0.00012,0.00124,0.0433,0.731,80.014,4,hardcore
1NfhvYezQQYWpJOuZ8zpED,TerrorClown,Terror Machine Records Sampler 6,Abc Fck U,31,216006,False,0.56,0.859,2,-7.782,1,0.0927,0.0046,6.19e-06,0.0633,0.419,140.089,4,hardcore
0EVlhi2DePy8Qfc3suq0to,Sea Smile,Raplord,Raplord,31,286478,True,0.508,0.983,10,-3.414,0,0.121,0.0132,2.06e-06,0.164,0.582,141.96,4,hardcore
5jZ1Z2GFTf2gwmFc3qiUxs,The Used,The Used,The Taste of Ink,67,208693,True,0.541,0.904,7,-3.001,1,0.0435,0.00143,0.0,0.193,0.541,98.122,4,hardcore
51QVVAL3beHaRsoVRadDYo,Bigwig,Stay Asleep,Smile,29,202187,False,0.372,0.976,2,-3.367,1,0.0664,0.0138,0.0,0.332,0.699,104.733,4,hardcore
5PnMlEazmsJlIbgiJ7s4Ej,The Warriors,War Is Hell (Redux),Set the Stage,29,136920,False,0.349,0.887,8,-3.565,1,0.145,0.000948,0.0,0.34,0.54,140.284,4,hardcore
0vevZsCnCeI7BN8Dsuid8O,Gloria,Acima do Céu,Voa,29,217885,False,0.354,0.968,7,-3.123,1,0.0973,0.00343,0.0,0.202,0.335,175.014,4,hardcore
1fSJqMjDrJgTZ3pOw18z0b,Rancore,Liberta,Quarto Escuro,29,185373,False,0.436,0.951,8,-3.926,1,0.063,0.0127,0.0,0.452,0.4,94.004,4,hardcore
2pu3XlRP98qpxlmv5fcI1R,Chuva Negra,Meio Termo,Esta Casa Mata Fascistas,30,116080,False,0.449,0.966,11,-3.545,1,0.114,0.00802,0.0,0.42,0.847,183.137,4,hardcore
5SYOm9yUBn8eH67JActGBv,Mukeka di Rato,Boiada Suicida,Milico,29,77883,True,0.239,0.968,2,-5.302,1,0.0807,5.78e-05,0.00321,0.0783,0.309,102.662,4,hardcore
3Q92rNGIlcsmivscyWaepm,Blind Pigs,Blind Pigs,Sete de Setembro,31,104437,False,0.252,0.962,0,-5.55,1,0.119,9.81e-05,0.000131,0.362,0.56,153.923,4,hardcore
6J71s4E4tkFcfvCVGMLNO2,Strung Out,An American Paradox,Velvet Alley,30,182066,False,0.332,0.977,8,-4.824,1,0.103,0.000215,7.91e-06,0.348,0.436,99.958,4,hardcore
4WyzLNeQWzclYYXw7aHZ69,Terveet Kädet,"Ihmisen poika, pedon poika",Lihan ilot,30,81346,False,0.29,0.989,5,-4.74,1,0.067,1.6e-05,0.00485,0.102,0.189,101.212,4,hardcore
5kZ6JaYehSvdLVADNI4DQw,Armor For Sleep,Smile For Them (Standard Version),Williamsburg,29,222093,False,0.244,0.966,2,-3.068,1,0.0841,0.000289,0.0,0.144,0.216,172.696,4,hardcore
1zpz6NAlgOE2bLvfidhQhN,Millencolin,Same Old Tunes,Da Strike,30,181266,False,0.463,0.89,0,-8.318,1,0.0533,0.00109,0.0,0.119,0.777,103.511,4,hardcore
5lNf1QuG7smWG4GNzMIHlE,Screeching Weasel,My Brain Hurts,The Science of Myth,32,143093,False,0.317,0.978,6,-3.462,0,0.114,0.0362,0.0,0.321,0.326,157.636,4,hardcore
100vfqlXNuReFxsW39pyZa,Smitten,Pappo Versionado,Desconfío,30,124426,False,0.526,0.805,2,-4.401,1,0.0531,0.0991,0.0,0.196,0.584,96.98,4,hardcore
5PYkaSvt6fipSZ4fSce4Pf,De Doelleazen;FEEST DJ MAARTEN,Stamp Op De Grond,Stamp Op De Grond,31,151355,False,0.594,0.905,7,-2.609,1,0.0621,0.108,0.000139,0.223,0.47,149.97,4,hardcore
3SDwA4K16boErIhomoEBNg,Dead Fish,Ponto Cego,Etiqueta Social,30,60925,False,0.583,0.974,1,-4.929,0,0.054,4.56e-05,0.0,0.0987,0.357,118.51,4,hardcore
6klT6MPEAN0O71n50KLpyt,KSU,Dwa narody,Kiedy naród umiera,30,256853,False,0.606,0.73,4,-6.12,0,0.0329,0.36,0.000161,0.152,0.561,100.075,4,hardcore
3ryh0JFOvd7CDLV7LsW2Iv,Seringai,Serigala Militia,Kilometer Terakhir,31,196906,False,0.528,0.93,4,-4.765,1,0.0505,8.4e-05,0.00334,0.366,0.671,124.975,4,hardcore
3eec9aaE98jdsyT1QNViq7,Pense,"Realidade, Vida e Fé",Levanta e Vai,29,179800,False,0.557,0.984,8,-4.889,0,0.155,0.000156,0.0,0.415,0.503,112.98,4,hardcore
1RFuMDla6pXQtBhJyseK2d,Incendiary,Thousand Mile Stare,Hard Truths Cut Both Ways,29,190388,False,0.39,0.988,9,-1.877,1,0.145,0.0011,1.21e-05,0.228,0.199,147.158,4,hardcore
6zOzwVtzIsTTzufS6RWIpk,The Dead Milkmen,Death Rides A Pale Cow: The Ultimate Collection,Tiny Town,31,104333,False,0.553,0.967,4,-5.142,1,0.0867,0.00774,0.0,0.143,0.77,150.133,4,hardcore
1aIwLdbIrz6leScVvYZkid,Eterna Inocencia,Entre Llanos y Antigales,Puente de Piedra,30,279400,False,0.467,0.976,1,-5.369,0,0.0911,0.000487,1e-06,0.275,0.155,146.005,4,hardcore
7DWPHuEmmbQTIZ5Uat5wBe,Ratos De Porão,Homem Inimigo do Homem,Expresso da Escravidão,33,164906,False,0.311,0.997,4,-4.693,0,0.11,0.000756,0.000982,0.128,0.257,139.197,4,hardcore
6SpS6MiZ9M662KDezJZ8Yw,The Bouncing Souls,The Gold Record,Better Things,30,207026,False,0.439,0.966,2,-2.641,1,0.0693,0.00815,7.21e-06,0.148,0.607,166.976,4,hardcore
2GwvOTMePBOn9pLnAgLRCJ,Eterna Inocencia,No bien abran las flores,Siempre,30,195597,False,0.536,0.868,4,-4.3,1,0.0466,0.0229,1.96e-06,0.0955,0.451,162.954,4,hardcore
3NdllOCJLt2yVlOB0N4Tt2,Cefa;Lucas Silveira,CAØS,Solidão,30,289960,False,0.493,0.681,0,-6.545,1,0.0389,0.118,0.0,0.0868,0.174,125.12,4,hardcore
4EQgglW6i0afBnFc3C6l6n,DARE,Welcome to the OC,Never Yours,28,119586,True,0.32,0.872,7,-4.869,0,0.0502,4.86e-05,0.00727,0.22,0.648,132.217,4,hardcore
48ZUwXrEOhaXLCxvmRYhZv,Eric B. & Rakim,Don't Sweat The Technique,Don't Sweat The Technique,61,262800,False,0.737,0.89,4,-8.443,1,0.158,0.00556,0.00171,0.0801,0.809,105.848,4,hardcore
1spajavaChi9mMcsV5M5SE,Bayside,Bayside,Half A Life,30,243400,False,0.309,0.873,7,-5.782,0,0.0634,0.000181,0.0,0.0733,0.426,177.886,4,hardcore
6y7er7A5eYlJMALDxMNfgH,Momentum,Momentum,Relapse,28,250921,True,0.559,0.945,7,-3.839,1,0.0735,0.000112,1.56e-06,0.363,0.285,90.212,4,hardcore
4LvFLs0F7c2YgmgkH6X8nh,Dead Heat,World At War,2 Cents,28,150744,False,0.38,0.958,10,-4.08,0,0.0582,0.000265,0.0117,0.0571,0.694,78.833,4,hardcore
6GUutll2zrbk4znxIxSl5r,Boysetsfire,Tomorrow Come Today,Eviction Article,29,249560,True,0.594,0.975,6,-3.466,0,0.0544,0.00113,0.00515,0.141,0.289,115.819,4,hardcore
11rFcVpCnhflTpQYcGIWB2,Aurora Rules,A Sombra do Presente,Réquiem,29,255185,False,0.317,0.871,4,-6.725,0,0.0822,8.05e-05,3.08e-06,0.235,0.155,196.863,4,hardcore
2GxkbIkaTeOg06DjAIcwi8,Bull Brigade,Il fuoco non si è spento,Cuori stanchi,30,219320,False,0.54,0.927,4,-4.396,1,0.0411,0.000159,0.0,0.139,0.602,99.975,4,hardcore
0S4Zf256BJU9wCHeBNsGmj,Cursive,The Ugly Organ,Sierra,31,205226,False,0.441,0.895,10,-7.934,1,0.105,0.0281,2.04e-05,0.0827,0.205,149.384,4,hardcore
4kQWhjDKGlMwQBwR53p1fw,Lionheart,Welcome to the West Coast II,Cursed,29,171331,True,0.25,0.971,0,-4.379,1,0.164,0.00105,0.0,0.267,0.29,154.924,4,hardcore
3MV36kHv0GUlefsVeEzpod,A Wilhelm Scream,Lose Your Delusion,Yo Canada,30,162163,True,0.498,0.968,10,-5.353,0,0.0769,0.0033,1.27e-05,0.435,0.469,107.76,4,hardcore
0XMsFTURMCiD6Xi725S1YX,Motta,La Fine Dei Vent'anni,Prima O Poi Ci Passerà,31,238102,False,0.589,0.862,6,-6.684,0,0.072,0.129,1.49e-05,0.0952,0.373,130.118,4,hardcore
67GaHdO2ULwnWnU7rjiRF4,Bayside,Killing Time,It's Not A Bad Little War,30,253373,False,0.262,0.952,3,-2.911,1,0.0827,0.00735,0.0,0.19,0.501,183.036,4,hardcore
2vnqCuzEiphRxmqeNwoMM5,Suicidal Tendencies,Freedumb,Hippie Killer,30,189906,False,0.464,0.991,5,-4.083,1,0.0817,0.00456,0.0,0.172,0.394,97.341,4,hardcore
3Ul2J7mhUaMSNFdHEtJetw,Cueio Limão,Paraguayo,Quando Tocar na Tv,29,157266,False,0.509,0.936,11,-3.832,1,0.0651,0.0225,0.0,0.159,0.706,190.031,4,hardcore
0svjbKlJACgKA3sjvIxvFu,Deadly Guns;Malice,The Chosen Ones,Fuel & Fire,29,206400,False,0.619,0.973,1,-0.883,1,0.0947,0.00465,0.00201,0.289,0.144,100.036,4,hardcore
1AIW8gFU5wqfcfQ6qDwtZV,Garrobos,Un Segundo Más...,Sangre,31,173590,False,0.471,0.874,5,-5.251,1,0.0404,0.00283,0.0028,0.333,0.94,152.147,4,hardcore
1eB7WPE7PwQtB0QFdGvF3x,No Use For A Name,Leche Con Carne!,Redemption Song,30,157706,False,0.415,0.973,7,-6.318,1,0.108,0.000962,0.000152,0.0938,0.421,92.937,4,hardcore
6V5RvNdSqdEDshRKhsiCEH,Polaris,The Death of Me,All of This Is Fleeting,57,236380,False,0.486,0.953,8,-3.468,0,0.0878,0.000139,0.00243,0.14,0.592,138.032,4,hardcore
0Ao7A0HaX4LAKDBj47rMx0,Slap It Out,A Thousand Fairytale,Your Song,29,222040,False,0.409,0.94,8,-7.103,1,0.0486,0.00319,0.000288,0.388,0.234,75.998,4,hardcore
4GAUBTuCS1EfQbGpeFHKyI,Koyo,Painting Words into Lines,Hanging from Grace,29,113053,True,0.387,0.866,5,-6.979,1,0.0567,0.000362,0.000597,0.215,0.491,137.598,4,hardcore
5HuCuxK1MdKafyUHl6X54r,For Revenge,Auristella,This Is Not The Best Time To Lose,30,243750,False,0.461,0.91,6,-3.626,0,0.0615,2.11e-05,0.000306,0.0866,0.701,160.017,4,hardcore
3knDGh1mv6t69d4gGd1y2I,2 Brothers On The 4th Floor,Domain Hardcore Vol. 6 (Mixed by Neophyte & Panic),Come Take My Hand - The Viper Remix - Edit,30,205116,False,0.449,0.963,9,-3.955,0,0.0566,0.0251,3.35e-05,0.272,0.401,172.06,4,hardcore
31mSJLJ2UptaxPj2uCi88A,Stick To Your Guns,Comes From the Heart,Enough is Enough,29,237973,False,0.284,0.947,0,-3.69,0,0.162,0.00125,8.16e-05,0.335,0.274,174.998,4,hardcore
2MrqN6zWkvqKdGCTJEVm6S,Burgerkill,Roar of Chaos,Roar of Chaos,31,266498,True,0.543,0.969,7,-7.0,1,0.108,0.000108,0.000254,0.167,0.0625,107.523,4,hardcore
7dzWg0Fw3UzG8XBUMaouw5,Trapped Under Ice,Big Kiss Goodnight,True Love,28,139855,False,0.287,0.923,2,-4.983,1,0.0818,0.000376,3.47e-06,0.08,0.514,87.576,4,hardcore
4pSlHTlmP0Bn8eJxqjlnZ9,Mukeka di Rato,Boiada Suicida,Humano Fracasso,29,84560,True,0.355,0.985,8,-4.902,0,0.0428,1.36e-05,0.00557,0.085,0.511,89.908,4,hardcore
3jhc64NporNzz61mgNEC23,Seringai,Serigala Militia,Citra Natural,30,264293,False,0.429,0.911,9,-4.941,1,0.0583,6.76e-05,2.62e-06,0.196,0.604,165.11,4,hardcore
0SMeLj1kfk6ILwTjE4f1H3,Pegboy,Strong Reaction,Superstar,28,144240,False,0.371,0.955,5,-6.344,1,0.0858,0.00703,0.0,0.0697,0.718,97.768,4,hardcore
1zlFi9fLB8w3EcpmjSEEe8,The Used,Lies for the Liars,The Ripper,29,176266,False,0.558,0.976,7,-5.484,1,0.16,0.00242,8.15e-05,0.345,0.193,108.973,4,hardcore
3Q5b7zl0bEqrmdeMY4UeS3,Hang Youth,HET K-WOORD,MET JE AKO-IDEOLOGIE,30,62714,False,0.46,0.735,9,-8.397,0,0.0384,0.0545,0.0,0.387,0.545,93.868,4,hardcore
7J6zRkEBkSm08Gqcpdukbs,Good Riddance,Operation Phoenix,Shadows of Defeat,30,132866,False,0.388,0.891,11,-8.135,0,0.0748,0.000633,6e-05,0.159,0.697,156.855,4,hardcore
25mKHtlXimKRBt4kgIu66J,Bull Brigade,Il fuoco non si è spento,Partiro' per te,30,241306,True,0.41,0.879,6,-4.934,1,0.0498,0.00048,5.65e-06,0.32,0.676,169.97,4,hardcore
7CDjFTgtXZuLRP88q5XOTQ,Dead Fish,Um Homem Só,Didático,29,186240,False,0.521,0.993,8,-3.351,1,0.151,0.000176,0.0,0.318,0.404,116.977,4,hardcore
2C3USo5f9QOtTWHSFizXxV,Face To Face,Big Choice (Remastered),You Lied,30,207813,False,0.175,0.956,9,-4.815,1,0.0832,2.66e-05,1.12e-06,0.148,0.469,159.224,4,hardcore
1CP8j9qn2pxY85lBV59sX6,Los Miserables,25 Años y Todo Sigue Igual,Pisagua 1973,31,165140,False,0.489,0.795,2,-4.767,1,0.0453,0.00925,0.00035,0.12,0.761,172.506,4,hardcore
204CIdvTCTcbVVOn1SFe0d,Circle Jerks,Golden Shower of Hits,Golden Shower of Hits,29,312706,False,0.348,0.939,5,-7.81,1,0.0706,0.0322,0.0,0.237,0.638,158.021,4,hardcore
43H6F31b8jGbztnFC3C19Q,Fiskales Ad-Hok,Fiesta,Fiesta,30,98266,False,0.351,0.933,8,-7.4,1,0.0789,7.32e-06,2.21e-05,0.204,0.675,104.335,4,hardcore
7FV6mYpw5uESNzvp4mtl0L,Balance And Composure,The Things We Think We're Missing,Cut Me Open,30,333493,False,0.214,0.976,0,-4.772,0,0.0566,1.72e-05,0.0019,0.107,0.336,157.007,4,hardcore
4gh9MN31XjcG7USAQjhVEQ,Callejon;Antifuchs;Pilz,Hartgeld im Club (Bonus Tracks Version),Hartgeld im Club (feat. Antifuchs & Pilz),30,228749,True,0.61,0.898,2,-5.862,1,0.0683,0.000603,0.0,0.225,0.508,99.899,4,hardcore
3WcZqa5zOjq3FnEBZCriMw,Story Of The Year,Real Life,Real Life,56,164621,False,0.536,0.894,11,-4.234,0,0.08,0.0113,0.0,0.179,0.677,154.068,4,hardcore
2a05MFdR1vtm8QVKFs1SGn,Polaris,The Death of Me,Masochist,58,247924,True,0.49,0.941,3,-3.242,0,0.0495,0.000634,1.16e-05,0.101,0.264,119.998,4,hardcore
5EbTHYIQQtNNMloPNirkKi,Atari Teenage Riot,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Speed,42,168586,False,0.413,0.912,4,-5.092,0,0.0878,1.49e-05,0.0203,0.14,0.497,165.156,4,hardcore
1l3CKosutLUUgSmnJJAyof,Fox Lake,Silence & Violence,IYKYK,28,258624,True,0.591,0.83,1,-5.892,1,0.139,0.00267,0.0,0.15,0.284,87.564,4,hardcore
0M4LNWYzrMg2PcGhNngSSW,Sebua Tawa Dan Cerita,We Are Louder Than You,The Awakening,29,213000,False,0.199,0.991,5,-3.873,0,0.164,9.37e-05,1.17e-05,0.146,0.132,129.84,4,hardcore
4KkNs64Xhb7O9BZ7DCfw4P,Aftercoma;Ipang Lazuardi,Breathless,Raga Terbakar,28,287268,True,0.417,0.944,9,-3.763,1,0.0577,0.00133,5.65e-05,0.118,0.201,74.976,4,hardcore
1jlOBkk10A0GyBwsURt1yp,Chixdiggit!,Born on the First of July,Chupacabras,31,120760,False,0.325,0.959,4,-4.906,1,0.0901,0.0126,0.000573,0.0827,0.658,130.854,4,hardcore
27VKN0lmxwTaorU8ivsZNy,Ponto Nulo no Céu,Brilho Cego,Clarão,29,308173,False,0.56,0.959,8,-2.463,1,0.085,6.55e-05,0.000285,0.359,0.283,125.01,4,hardcore
3iXFoge0yejRvt6VXJ5QHc,Hail The Sun,Mental Knife,Suffocating Syndrome,29,182281,False,0.29,0.951,4,-4.342,0,0.0951,0.000333,1.87e-05,0.394,0.275,177.143,4,hardcore
0IRPMakNtmITC1G0g3cGRB,Hot Water Music,Split,God Deciding,30,157120,False,0.449,0.985,1,-3.618,0,0.0796,0.00548,0.0,0.0415,0.356,99.602,4,hardcore
18STAMRDmKWmzeYW2HFJts,Ten Foot Pole,Rev,My Wall,30,170640,False,0.376,0.983,6,-6.396,1,0.0768,0.00168,9.5e-05,0.242,0.61,102.265,4,hardcore
6QU22LJ21MZ80apSqaN3aA,Red City Radio,Paradise,"Apocalypse, Please!",30,248850,False,0.448,0.929,11,-4.611,1,0.0398,0.000923,0.00285,0.314,0.81,125.524,4,hardcore
05yZlAKkVk84yQG27l8zqK,Guilt Trip;Alex Exemption,River of Lies,Hand of God,30,138796,True,0.481,0.822,2,-4.976,1,0.102,0.000166,2.37e-06,0.304,0.698,155.099,4,hardcore
309VjyrEiYNIa30wxtNuaW,Hell Is For Heroes,Punk Rock Hits,I Can Climb Mountains,29,200600,True,0.39,0.957,2,-4.393,1,0.0813,0.00217,0.000221,0.0931,0.3,87.046,4,hardcore
4GjvPn4TXjakmMsbV66jLB,Rodox,Rodox,Beach Punx,28,270266,False,0.532,0.949,6,-4.108,1,0.0429,5.06e-05,1.13e-06,0.117,0.42,99.971,4,hardcore
1ZOcPrrb7FIWlxXsYQLwNq,Bullet Bane,BLLT,"No Fim, Talvez",28,258771,False,0.552,0.785,6,-5.351,0,0.036,0.00333,4.82e-05,0.0743,0.206,120.026,4,hardcore
3cZlatPOoZ4YHBV0BP9fqH,Los Prisioneros,Manzana,Eres Mi Hogar,31,290828,False,0.599,0.662,0,-9.274,1,0.0312,0.141,0.000378,0.138,0.596,149.995,4,hardcore
0nwbEO0x8BsTOytFMHiEwk,Meu Funeral,Tropicore Hardcal,Meu Funeral,28,148693,False,0.608,0.939,10,-1.038,1,0.0993,0.0652,0.0,0.126,0.74,105.984,4,hardcore
5N3LmVCqLneS7NkmDwozXZ,Millencolin,Life On A Plate,Vulcan Ears,30,126893,False,0.319,0.875,9,-7.684,1,0.0527,0.00141,0.0,0.305,0.73,100.577,4,hardcore
6Rf06Pelmo187lH6VTQmdN,Dead Fish,Contra Todos,Asfalto,29,231386,False,0.554,0.989,5,-4.488,0,0.0634,0.000364,2.48e-05,0.0887,0.407,105.001,4,hardcore
0H3yTXxl9kLJzJ7UFpX5kw,He Is Legend,Suck Out The Poison,Dixie Wolf (The Seduction Of...),28,232720,False,0.531,0.958,7,-5.826,1,0.125,0.000197,0.00216,0.294,0.363,107.822,4,hardcore
2ntZeE54psnSSIOaAmlDlU,Lagwagon,Let's Talk About Feelings,Change Despair,30,115813,False,0.226,0.987,5,-4.51,1,0.102,0.00347,2.62e-06,0.448,0.38,108.515,4,hardcore
58t5c86b7PajSHWvjxcnvn,Dead Fish,Ponto Cego,Receita Pro Fracasso,29,197604,False,0.399,0.925,10,-5.666,0,0.0912,0.000718,0.0,0.342,0.462,110.354,4,hardcore
6AvpoXv2KL0rGYIcZ3v3QI,The Vandals,"Hitler Bad, Vandals Good",People That Are Going To Hell,30,134933,False,0.686,0.968,2,-5.678,1,0.113,0.105,0.0,0.0813,0.669,102.965,4,hardcore
2PlW9jZu8XOhHlhJRZa36d,Inocentes,Embalado À Vácuo,Cala a Boca,30,155186,False,0.706,0.867,8,-5.23,1,0.0434,0.0102,0.0,0.117,0.671,124.623,4,hardcore
7lgb2qegIOmODRmVJBmDo0,Seringai,Taring,"Fett, Sang Pemburu",30,255400,False,0.553,0.911,4,-4.771,1,0.038,1.75e-05,0.00837,0.13,0.276,109.95,4,hardcore
5OhsGNXNLzKlks9amdXFAw,Callejon,Hartgeld im Club (Bonus Tracks Version),Urlaub fürs Gehirn,30,213596,True,0.472,0.933,1,-5.791,1,0.0511,0.000592,0.0,0.346,0.316,159.988,4,hardcore
1TwbzKMxFBExaDEUWqQ832,Ran-D,Zombie,Zombie,61,289548,False,0.436,0.869,4,-2.473,0,0.0615,0.0542,0.0,0.0979,0.0383,155.051,4,hardstyle
01xdiGuSuIf5qZulm1uqkY,D-Block & S-te-Fan;D-Sturb,Feel It!,Feel It!,64,236903,False,0.459,0.941,9,-2.053,0,0.0777,0.0191,0.0,0.371,0.399,155.023,4,hardstyle
3fdK0eZWK2iNOdigAxvDGr,Toneshifterz;Firelite,Paradise,Paradise,70,194921,False,0.319,0.861,5,-4.11,1,0.0544,0.0368,7.48e-05,0.252,0.202,149.652,4,hardstyle
1yoqnfKCN9QltgyjAF1dTm,MBW,Crossroads,Crossroads,38,240158,False,0.47,0.705,11,-7.098,1,0.0442,0.0235,0.0198,0.114,0.119,151.79,4,hardstyle
37qR4gabbE17D48m0aerCq,Hyjacked,Heroes Arising,Heroes Arising,56,270967,False,0.552,0.967,11,-2.01,0,0.0607,0.0207,2.2e-05,0.355,0.451,155.022,4,hardstyle
1WF4RTvSeDTOQBD9epYwEi,Refuzion,Around the World (La la La),Around the World (La la La),65,153328,False,0.602,0.948,9,-3.372,0,0.0502,0.0396,1.43e-06,0.186,0.812,149.933,4,hardstyle
2TgDK4TC5KsywTYafAE4Gd,Brennan Heart;Jonathan Mendelsohn,Imaginary,Imaginary,57,192500,False,0.552,0.594,2,-6.449,1,0.0306,0.298,6.17e-05,0.262,0.287,149.907,4,hardstyle
3QeEf7TMugwZkmn0hPmXio,D-Block & S-te-Fan;DJ Isaac,Harder State Of Mind,Harder State Of Mind,65,236800,True,0.515,0.94,9,-2.452,0,0.0478,0.0044,1.06e-05,0.23,0.284,150.051,4,hardstyle
2TxMks82BULr2Kpr64aLkV,Radical Redemption,The Chronicles Of Chaos,Stronger & Better,58,182903,False,0.353,0.915,8,-2.691,1,0.145,0.225,7.61e-05,0.116,0.371,154.859,4,hardstyle
2jkoanGKXN9I3gfeYo4aph,Coone;Da Tweekaz;Hard Driver;Bram Boender,Toss A Coin To Your Witcher,Toss A Coin To Your Witcher,62,252800,False,0.268,0.867,10,-4.439,0,0.0922,0.0171,0.0,0.108,0.301,149.953,4,hardstyle
0BAsf69u0gltlMFYMADpAn,Phuture Noize;B-Front,My Beautiful Fantasy,My Beautiful Fantasy,64,192014,False,0.319,0.865,2,-2.526,0,0.0415,0.132,0.0,0.135,0.0832,155.133,4,hardstyle
3TRVbGbpw25iGsPlFaGShS,Zatox,Oxygen,For Ever,55,267200,True,0.352,0.794,0,-4.584,0,0.0501,0.0168,1.51e-05,0.109,0.155,149.953,4,hardstyle
7cEYCs44J2ATKFGhccGvWO,Gans Anders,Geile Neuk Sex,Geile Neuk Sex,36,163932,False,0.611,0.993,0,-2.502,1,0.0969,0.0244,6.75e-06,0.0426,0.904,155.031,4,hardstyle
1bHs8lt40yPg2VejypcFCZ,Showtek;VÉRITÉ,Night Drive Autumn/Winter 2022/23,Pour It Down,0,196000,False,0.652,0.743,11,-5.769,0,0.0642,0.084,0.000119,0.0764,0.23,120.986,4,hardstyle
7uqM0Ds1u8qPHfqpY1TG3v,The Prophet;Chuck Roberts,Harder Stylez: We Love The Bass,In Hardstyle We Trust - Melody Mix,0,235009,False,0.571,0.95,11,-1.643,0,0.127,0.0413,0.000218,0.35,0.315,155.058,4,hardstyle
5PFuhDqfybJX0yUDorOcls,Sound Rush;Sogma,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Transform,2,235423,False,0.319,0.896,3,-3.749,0,0.08,0.00139,3.01e-05,0.104,0.362,154.655,4,hardstyle
6NEC1sKJJdBUZQNprQQHA6,Ran-D;Sound Rush;LePrince,Harder Stylez: We Love The Bass,We Are the Storm - Radio Edit,0,230556,False,0.478,0.943,10,-2.551,0,0.0822,0.0127,0.0,0.102,0.184,155.063,4,hardstyle
7tNzd03v3T5aU7P1UpeuYF,DJ Isaac;D-Block & S-te-Fan,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Slave to the Rave,0,222400,False,0.543,0.886,9,-3.689,0,0.136,0.0278,1e-05,0.148,0.175,150.081,4,hardstyle
6q0BTipSzAXXJ9p3CLJpad,FEEST DJ MAARTEN,Mama Laudaaa (Hardstyle Remix),Mama Laudaaa (Hardstyle Remix),37,180800,False,0.58,0.966,11,-2.212,1,0.0707,0.0188,0.0,0.346,0.653,150.039,4,hardstyle
